unique_id,amount,date_time_of_pickup,longitude_of_pickup,latitude_of_pickup,longitude_of_dropoff,latitude_of_dropoff,no_of_passenger,pickup_day,pickup_month,pickup_year,pickup_weekday,pickup_hour,mid_night_trip,rush_hour_trip,snow_season,pickup_manhattan,pickup_jfk,pickup_brooklyn,pickup_bronx,pickup_laGuardia,drop_manhattan,drop_jfk,drop_brooklyn,drop_bronx,drop_laGuardia,isAirportTrip
41:00.0,7.5,2014-07-27 04:41:00 UTC,-73.982112,40.731967,-73.97598,40.75012,1,27,7,2014,6,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0
57:45.0,8.1,2011-03-20 19:57:45 UTC,-73.997546,40.722394,-73.985434,40.747069,1,20,3,2011,6,19,0,1,0,1,0,0,0,0,1,0,0,0,0,0
35:00.0,18.0,2013-12-10 17:35:00 UTC,-73.99888,40.76033,-73.97143,40.756732,1,10,12,2013,1,17,0,1,0,1,0,0,0,0,1,0,0,0,0,0
34:08.0,9.0,2014-07-17 07:34:08 UTC,-73.985517,40.763558,-73.96179,40.774128,1,17,7,2014,3,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0
04:00.0,9.0,2014-06-18 23:04:00 UTC,-73.97397,40.76309,-73.99184,40.74481,1,18,6,2014,2,23,0,0,0,1,0,0,0,0,1,0,0,0,0,0
37:38.0,15.0,2013-10-13 02:37:38 UTC,-73.949385,40.713958,-73.918847,40.743,1,13,10,2013,6,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0
23:18.0,11.3,2010-09-16 23:23:18 UTC,-73.962903,40.771695,-73.973885,40.77962,4,16,9,2010,3,23,0,0,0,1,0,0,0,0,1,0,0,0,0,0
47:10.0,8.5,2012-05-21 10:47:10 UTC,-73.990097,40.774068,-73.961443,40.764342,1,21,5,2012,0,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0
21:25.0,5.5,2015-06-16 10:21:25 UTC,-73.97583008,40.74657059,-73.97774506,40.73907089,1,16,6,2015,1,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0
59:00.0,9.7,2010-02-27 02:59:00 UTC,-73.985743,40.72305,-73.972408,40.751093,1,27,2,2010,5,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0
52:05.0,6.1,2011-12-27 11:52:05 UTC,-73.976352,40.764517,-73.976212,40.76011,1,27,12,2011,1,11,0,0,0,1,0,0,0,0,1,0,0,0,0,0
48:00.0,16.9,2012-03-22 13:48:00 UTC,-73.86357,40.769782,-73.808902,40.719667,1,22,3,2012,3,13,0,0,0,0,0,0,0,1,0,0,0,0,0,1
23:40.0,16.0,2014-08-22 10:23:40 UTC,-73.990186,40.719024,-73.965174,40.691889,1,22,8,2014,4,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0
15:00.0,6.5,2009-11-23 19:15:00 UTC,-73.992267,40.725395,-73.989343,40.74362,1,23,11,2009,0,19,0,1,0,1,0,0,0,0,1,0,0,0,0,0
42:39.0,33.33,2013-03-10 19:42:39 UTC,-73.872608,40.774363,-73.986839,40.757767,2,10,3,2013,6,19,0,1,0,0,0,0,0,1,1,0,0,0,0,1
54:49.0,10.0,2015-01-16 18:54:49 UTC,-73.97267151,40.76486206,-73.99430847,40.73475647,1,16,1,2015,4,18,0,1,1,1,0,0,0,0,1,0,0,0,0,0
31:00.0,16.9,2009-08-30 11:31:00 UTC,-73.978712,40.760892,-74.014097,40.702727,1,30,8,2009,6,11,0,0,0,1,0,0,0,0,1,0,0,0,0,0
57:00.0,5.5,2013-09-03 08:57:00 UTC,-73.974307,40.732022,-73.982157,40.723832,1,3,9,2013,1,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
44:03.0,14.1,2012-05-20 19:44:03 UTC,-73.969584,40.763324,-73.960563,40.815783,1,20,5,2012,6,19,0,1,0,1,0,0,0,0,1,0,0,0,0,0
14:11.0,9.7,2010-01-25 15:14:11 UTC,-73.980528,40.766703,-73.962892,40.777981,2,25,1,2010,0,15,0,0,1,1,0,0,0,0,1,0,0,0,0,0
49:00.0,4.0,2014-01-02 12:49:00 UTC,-73.982207,40.752247,-73.988322,40.746067,1,2,1,2014,3,12,0,0,1,1,0,0,0,0,1,0,0,0,0,0
46:35.0,4.5,2009-02-12 12:46:35 UTC,-74.006419,40.732438,-73.999112,40.738621,1,12,2,2009,3,12,0,0,1,1,0,0,0,0,1,0,0,0,0,0
41:34.0,4.9,2010-06-03 19:41:34 UTC,-73.952257,40.77701,-73.940795,40.78657,1,3,6,2010,3,19,0,1,0,1,0,0,0,0,1,0,0,0,0,0
14:00.0,11.3,2009-05-20 03:14:00 UTC,-73.952802,40.776442,-73.994125,40.754268,2,20,5,2009,2,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0
28:55.0,4.5,2014-05-28 21:28:55 UTC,-73.955703,40.779275,-73.951193,40.772962,1,28,5,2014,2,21,0,0,0,1,0,0,0,0,1,0,0,0,0,0
08:00.0,4.1,2010-01-31 00:08:00 UTC,-73.97653,40.788085,-73.968973,40.788368,1,31,1,2010,6,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
13:00.0,12.9,2009-12-30 21:13:00 UTC,-73.994218,40.751027,-73.957088,40.768337,1,30,12,2009,2,21,0,0,0,1,0,0,0,0,1,0,0,0,0,0
02:00.0,8.9,2010-08-20 10:02:00 UTC,-73.98362,40.721473,-74.008707,40.706605,1,20,8,2010,4,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0
38:00.0,10.9,2011-05-29 22:38:00 UTC,-73.987755,40.755192,-73.955085,40.77723,5,29,5,2011,6,22,0,0,0,1,0,0,0,0,1,0,0,0,0,0
36:00.0,6.1,2011-03-03 17:36:00 UTC,-73.989945,40.750047,-74.005888,40.751478,1,3,3,2011,3,17,0,1,0,1,0,0,0,0,1,0,0,0,0,0
33:00.0,6.5,2013-12-08 16:33:00 UTC,-73.980365,40.775207,-73.981045,40.765737,1,8,12,2013,6,16,0,1,0,1,0,0,0,0,1,0,0,0,0,0
39:00.0,7.3,2010-10-12 11:39:00 UTC,-73.976812,40.7516,-73.978702,40.766818,5,12,10,2010,1,11,0,0,0,1,0,0,0,0,1,0,0,0,0,0
53:00.0,10.5,2013-01-21 14:53:00 UTC,-73.962842,40.778207,-73.975015,40.752265,2,21,1,2013,0,14,0,0,1,1,0,0,0,0,1,0,0,0,0,0
25:04.0,8.5,2014-12-11 14:25:04 UTC,-73.986693,40.760668,-73.994293,40.750195,1,11,12,2014,3,14,0,0,0,1,0,0,0,0,1,0,0,0,0,0
48:08.0,26.9,2009-09-03 20:48:08 UTC,-73.872949,40.774237,-74.006869,40.713862,1,3,9,2009,3,20,0,1,0,0,0,0,0,1,1,0,0,0,0,1
49:07.0,4.9,2012-02-17 19:49:07 UTC,-73.954747,40.784045,-73.956406,40.775142,4,17,2,2012,4,19,0,1,1,1,0,0,0,0,1,0,0,0,0,0
45:01.0,5.3,2011-09-27 10:45:01 UTC,-73.9807,40.7481,-73.971,40.7559,1,27,9,2011,1,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13:02.0,6.5,2009-09-27 12:13:02 UTC,-73.98711,40.748069,-73.990362,40.756862,2,27,9,2009,6,12,0,0,0,1,0,0,0,0,1,0,0,0,0,0
51:00.0,4.1,2009-07-13 15:51:00 UTC,-73.985963,40.74353,-73.979425,40.752732,5,13,7,2009,0,15,0,0,0,1,0,0,0,0,1,0,0,0,0,0
34:00.0,11.7,2009-05-17 15:34:00 UTC,-73.970053,40.68237,-73.99476,40.72574,5,17,5,2009,6,15,0,0,0,0,0,1,0,0,1,0,0,0,0,0
29:50.0,5.3,2011-04-06 22:29:50 UTC,-73.983091,40.742193,-73.996425,40.732,1,6,4,2011,2,22,0,0,0,1,0,0,0,0,1,0,0,0,0,0
37:26.0,4.5,2009-08-16 19:37:26 UTC,-73.972325,40.76012,-73.960561,40.761613,1,16,8,2009,6,19,0,1,0,1,0,0,0,0,1,0,0,0,0,0
59:00.0,13.3,2010-12-05 13:59:00 UTC,-73.958118,40.773488,-73.986942,40.75812,2,5,12,2010,6,13,0,0,0,1,0,0,0,0,1,0,0,0,0,0
26:26.0,5.5,2013-09-07 10:26:26 UTC,-73.958471,40.765518,-73.947096,40.779875,2,7,9,2013,5,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0
50:13.0,7.3,2011-12-02 19:50:13 UTC,-73.9594,40.7703,-73.9663,40.7606,1,2,12,2011,4,19,0,1,0,1,0,0,0,0,1,0,0,0,0,0
32:00.0,4.5,2011-07-15 20:32:00 UTC,-73.980492,40.761447,-73.98957,40.756365,5,15,7,2011,4,20,0,1,0,1,0,0,0,0,1,0,0,0,0,0
32:00.0,6.5,2011-10-05 12:32:00 UTC,-73.951317,40.825423,-73.959902,40.80826,1,5,10,2011,2,12,0,0,0,1,0,0,0,0,1,0,0,0,0,0
14:19.0,11.7,2012-02-24 14:14:19 UTC,-73.960652,40.807244,-73.961708,40.771395,1,24,2,2012,4,14,0,0,1,1,0,0,0,0,1,0,0,0,0,0
00:00.0,18.0,2014-01-08 15:00:00 UTC,-73.984585,40.728712,-73.972777,40.764627,1,8,1,2014,2,15,0,0,1,1,0,0,0,0,1,0,0,0,0,0
26:00.0,57.33,2013-07-09 07:26:00 UTC,-73.778682,40.646662,-73.99368,40.752352,1,9,7,2013,1,7,0,0,0,0,1,0,0,0,1,0,0,0,0,1
48:00.0,5.0,2013-02-16 09:48:00 UTC,-73.976162,40.740105,-73.966727,40.75334,1,16,2,2013,5,9,0,0,1,1,0,0,0,0,1,0,0,0,0,0
18:44.0,8.9,2010-11-13 14:18:44 UTC,-73.955164,40.764532,-73.933332,40.794923,2,13,11,2010,5,14,0,0,0,1,0,0,0,0,1,0,0,1,0,0
54:00.0,4.0,2013-03-09 04:54:00 UTC,-73.9954,40.739322,-73.990292,40.746262,1,9,3,2013,5,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0
59:07.0,11.0,2014-07-17 10:59:07 UTC,-73.991423,40.741524,-74.005481,40.732586,1,17,7,2014,3,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0
47:16.0,8.0,2014-11-03 10:47:16 UTC,-73.951759,40.781959,-73.976437,40.788366,1,3,11,2014,0,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0
57:31.0,10.5,2009-08-24 18:57:31 UTC,-73.992659,40.763376,-73.98214,40.745292,1,24,8,2009,0,18,0,1,0,1,0,0,0,0,1,0,0,0,0,0
25:00.0,4.9,2009-09-23 20:25:00 UTC,-73.992938,40.742848,-74.005513,40.748302,1,23,9,2009,2,20,0,1,0,1,0,0,0,0,1,0,0,0,0,0
06:00.0,4.0,2014-05-04 04:06:00 UTC,-73.98188,40.756352,-73.987238,40.760802,1,4,5,2014,6,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0
20:08.0,14.5,2013-09-21 16:20:08 UTC,-73.986865,40.739445,-73.953363,40.77855,1,21,9,2013,5,16,0,1,0,1,0,0,0,0,1,0,0,0,0,0
01:55.0,18.5,2010-03-24 12:01:55 UTC,-73.98498,40.738783,-73.952455,40.725233,1,24,3,2010,2,12,0,0,0,1,0,0,0,0,1,0,0,0,0,0
06:00.0,26.9,2011-02-27 14:06:00 UTC,-73.980832,40.741175,-73.860518,40.767343,1,27,2,2011,6,14,0,0,1,1,0,0,0,0,0,0,0,0,1,1
33:57.0,7.5,2015-01-14 15:33:57 UTC,-73.97882843,40.76208878,-73.97267914,40.78063202,1,14,1,2015,2,15,0,0,1,1,0,0,0,0,1,0,0,0,0,0
29:00.0,7.5,2012-10-08 09:29:00 UTC,-73.989722,40.7296,-74.002157,40.740397,1,8,10,2012,0,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0
36:00.0,12.5,2014-11-28 18:36:00 UTC,-73.968065,40.755662,-73.993917,40.72368,1,28,11,2014,4,18,0,1,0,1,0,0,0,0,1,0,0,0,0,0
15:52.0,4.9,2012-01-19 11:15:52 UTC,-73.979656,40.735324,-73.985751,40.740994,1,19,1,2012,3,11,0,0,1,1,0,0,0,0,1,0,0,0,0,0
04:15.0,38.33,2015-03-08 15:04:15 UTC,-73.98168182,40.78074265,-73.87285614,40.77432632,1,8,3,2015,6,15,0,0,0,1,0,0,0,0,0,0,0,0,1,1
54:00.0,11.3,2011-11-12 02:54:00 UTC,-73.996387,40.723972,-73.984455,40.76525,2,12,11,2011,5,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0
21:06.0,12.5,2013-08-29 07:21:06 UTC,-73.985301,40.769662,-73.951083,40.771781,1,29,8,2013,3,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0
34:23.0,4.0,2012-12-07 01:34:23 UTC,-73.989658,40.729582,-73.990527,40.734843,1,7,12,2012,4,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
09:00.0,6.1,2011-09-25 23:09:00 UTC,-74.005737,40.740472,-73.99429,40.757392,5,25,9,2011,6,23,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12:07.0,4.5,2015-05-26 21:12:07 UTC,-73.97905731,40.78175354,-73.97631836,40.79060364,1,26,5,2015,1,21,0,0,0,1,0,0,0,0,1,0,0,0,0,0
05:01.0,8.0,2014-03-27 08:05:01 UTC,-73.991098,40.770655,-73.976933,40.79007,1,27,3,2014,3,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13:32.0,7.0,2013-01-25 07:13:32 UTC,-73.950775,40.786034,-73.93352,40.798803,1,25,1,2013,4,7,0,0,1,1,0,0,0,0,1,0,0,1,0,0
48:07.0,9.7,2009-06-03 08:48:07 UTC,-73.963486,40.757351,-73.974972,40.741795,1,3,6,2009,2,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
19:22.0,8.5,2014-05-24 22:19:22 UTC,-73.973747,40.792233,-73.964738,40.804104,1,24,5,2014,5,22,0,0,0,1,0,0,0,0,1,0,0,0,0,0
19:27.0,13.5,2014-07-21 19:19:27 UTC,-73.983726,40.752943,-74.004307,40.719494,1,21,7,2014,0,19,0,1,0,1,0,0,0,0,1,0,0,0,0,0
40:00.0,27.3,2009-03-25 12:40:00 UTC,-73.94871,40.764578,-73.98364,40.693988,1,25,3,2009,2,12,0,0,0,1,0,0,0,0,0,0,1,0,0,0
30:24.0,4.9,2011-10-10 11:30:24 UTC,-73.995029,40.760236,-73.981474,40.760446,1,10,10,2011,0,11,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32:33.0,17.5,2015-05-09 23:32:33 UTC,-73.95709991,40.77396393,-73.98784637,40.72307587,1,9,5,2015,5,23,0,0,0,1,0,0,0,0,1,0,0,0,0,0
31:44.0,10.0,2015-06-06 23:31:44 UTC,-73.94873047,40.78894043,-73.9719162,40.76297379,1,6,6,2015,5,23,0,0,0,1,0,0,0,0,1,0,0,0,0,0
40:17.0,26.5,2014-07-19 23:40:17 UTC,-73.990062,40.729505,-73.910112,40.775666,1,19,7,2014,5,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31:00.0,18.5,2014-03-03 06:31:00 UTC,-73.999635,40.719412,-73.955865,40.774737,1,3,3,2014,0,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0
59:00.0,14.5,2013-10-18 19:59:00 UTC,-74.003072,40.723282,-73.980687,40.764017,2,18,10,2013,4,19,0,1,0,1,0,0,0,0,1,0,0,0,0,0
08:06.0,11.3,2011-11-05 16:08:06 UTC,-74.002,40.756,-73.9928,40.7308,0,5,11,2011,5,16,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10:00.0,8.1,2011-01-30 12:10:00 UTC,-73.981602,40.732595,-73.976672,40.757442,1,30,1,2011,6,12,0,0,1,1,0,0,0,0,1,0,0,0,0,0
31:34.0,6.1,2011-10-10 18:31:34 UTC,-73.984847,40.761632,-73.965846,40.754548,2,10,10,2011,0,18,0,1,0,1,0,0,0,0,1,0,0,0,0,0
34:00.0,7.0,2013-09-14 15:34:00 UTC,-73.973818,40.755792,-73.986855,40.738802,6,14,9,2013,5,15,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12:00.0,30.9,2012-08-06 21:12:00 UTC,-73.988465,40.764087,-73.85624,40.722217,1,6,8,2012,0,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41:02.0,6.1,2009-10-24 12:41:02 UTC,-73.998234,40.731979,-73.985603,40.723168,1,24,10,2009,5,12,0,0,0,1,0,0,0,0,1,0,0,0,0,0
30:02.0,4.5,2010-02-08 16:30:02 UTC,-73.965948,40.773842,-73.973074,40.764125,2,8,2,2010,0,16,0,1,1,1,0,0,0,0,1,0,0,0,0,0
38:00.0,14.0,2014-02-25 13:38:00 UTC,-73.98661,40.733767,-73.979292,40.758347,2,25,2,2014,1,13,0,0,1,1,0,0,0,0,1,0,0,0,0,0
53:00.0,8.9,2009-06-08 19:53:00 UTC,-73.986405,40.756598,-73.967442,40.765995,1,8,6,2009,0,19,0,1,0,1,0,0,0,0,1,0,0,0,0,0
03:44.0,6.9,2009-08-30 20:03:44 UTC,-73.989353,40.74771,-73.97485,40.751014,1,30,8,2009,6,20,0,1,0,1,0,0,0,0,1,0,0,0,0,0
48:30.0,7.0,2013-10-17 13:48:30 UTC,-73.980407,40.753861,-73.99104,40.750494,2,17,10,2013,3,13,0,0,0,1,0,0,0,0,1,0,0,0,0,0
52:53.0,8.1,2009-12-14 15:52:53 UTC,-73.981978,40.738232,-74.004898,40.731891,1,14,12,2009,0,15,0,0,0,1,0,0,0,0,1,0,0,0,0,0
39:00.0,5.3,2011-01-22 15:39:00 UTC,-73.853675,40.8281,-73.85562,40.830947,5,22,1,2011,5,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24:10.0,12.0,2013-08-15 11:24:10 UTC,-74.012878,40.716948,-73.99314,40.73744,1,15,8,2013,3,11,0,0,0,1,0,0,0,0,1,0,0,0,0,0
35:41.0,50.5,2014-09-29 14:35:41 UTC,-73.77676,40.645342,-73.943923,40.747538,3,29,9,2014,0,14,0,0,0,0,1,0,0,0,1,0,0,0,0,1
38:45.0,32.67,2010-05-21 12:38:45 UTC,-73.870889,40.77377,-73.988172,40.739419,1,21,5,2010,4,12,0,0,0,0,0,0,0,1,1,0,0,0,0,1
44:10.0,7.7,2011-12-25 22:44:10 UTC,-73.991927,40.749154,-73.97128,40.750688,1,25,12,2011,6,22,0,0,0,1,0,0,0,0,1,0,0,0,0,0
05:00.0,12.1,2010-12-09 15:05:00 UTC,-73.99269,40.734027,-73.966787,40.761458,1,9,12,2010,3,15,0,0,0,1,0,0,0,0,1,0,0,0,0,0
39:00.0,9.3,2011-02-26 18:39:00 UTC,-73.989087,40.736433,-73.98073,40.763753,1,26,2,2011,5,18,0,1,1,1,0,0,0,0,1,0,0,0,0,0
27:00.0,4.5,2010-02-08 09:27:00 UTC,-73.979057,40.750103,-73.971583,40.76098,1,8,2,2010,0,9,0,0,1,1,0,0,0,0,1,0,0,0,0,0
30:00.0,3.7,2012-08-31 02:30:00 UTC,-73.989805,40.729547,-73.989182,40.73427,1,31,8,2012,4,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0
18:56.0,6.9,2011-12-05 13:18:56 UTC,-73.984605,40.768714,-73.995887,40.760828,1,5,12,2011,0,13,0,0,0,1,0,0,0,0,1,0,0,0,0,0
17:00.0,14.0,2014-05-08 17:17:00 UTC,-73.980785,40.769992,-73.947282,40.78519,1,8,5,2014,3,17,0,1,0,1,0,0,0,0,1,0,0,0,0,0
52:46.0,13.5,2013-03-27 07:52:46 UTC,-73.962519,40.775909,-73.991992,40.749409,1,27,3,2013,2,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0
53:23.0,3.3,2011-03-20 03:53:23 UTC,-73.956583,40.771248,-73.961557,40.765333,1,20,3,2011,6,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0
05:00.0,16.0,2014-08-22 00:05:00 UTC,-73.97915,40.75024,-74.01011,40.71208,5,22,8,2014,4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
24:38.0,10.1,2009-11-15 14:24:38 UTC,-73.996107,40.759984,-73.972719,40.793791,1,15,11,2009,6,14,0,0,0,1,0,0,0,0,1,0,0,0,0,0
49:51.0,11.5,2014-08-18 08:49:51 UTC,-73.973927,40.754665,-73.995014,40.743983,1,18,8,2014,0,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
21:00.0,3.7,2009-05-20 19:21:00 UTC,-73.95554,40.782872,-73.961207,40.774518,5,20,5,2009,2,19,0,1,0,1,0,0,0,0,1,0,0,0,0,0
23:17.0,10.5,2011-01-30 00:23:17 UTC,-74.008914,40.713811,-73.99514,40.749962,2,30,1,2011,6,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
27:41.0,6.0,2013-03-21 09:27:41 UTC,-73.992935,40.76301,-73.991044,40.757974,1,21,3,2013,3,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0
07:22.0,7.0,2012-12-05 07:07:22 UTC,-73.990129,40.756311,-73.971624,40.759936,1,5,12,2012,2,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0
41:05.0,8.9,2011-09-03 19:41:05 UTC,-73.979288,40.746174,-73.983477,40.758607,1,3,9,2011,5,19,0,1,0,1,0,0,0,0,1,0,0,0,0,0
39:00.0,22.0,2014-02-22 19:39:00 UTC,-73.94959,40.785232,-73.922982,40.866875,1,22,2,2014,5,19,0,1,1,1,0,0,0,0,0,0,0,1,0,0
18:44.0,20.9,2010-06-01 11:18:44 UTC,-73.946618,40.785137,-73.994177,40.74926,2,1,6,2010,1,11,0,0,0,1,0,0,0,0,1,0,0,0,0,0
27:00.0,14.9,2009-07-27 14:27:00 UTC,-74.011402,40.702782,-73.97229,40.753978,1,27,7,2009,0,14,0,0,0,1,0,0,0,0,1,0,0,0,0,0
45:00.0,14.9,2012-07-22 13:45:00 UTC,-74.005922,40.706095,-73.965565,40.757897,1,22,7,2012,6,13,0,0,0,1,0,0,0,0,1,0,0,0,0,0
20:00.0,38.33,2013-09-06 17:20:00 UTC,-73.980057,40.770645,-73.87251,40.774457,1,6,9,2013,4,17,0,1,0,1,0,0,0,0,0,0,0,0,1,1
39:00.0,8.5,2011-10-21 07:39:00 UTC,-73.971532,40.746602,-73.997313,40.74014,3,21,10,2011,4,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0
47:40.0,6.0,2015-02-10 08:47:40 UTC,-73.9713974,40.79943848,-73.96183777,40.80580902,2,10,2,2015,1,8,0,0,1,1,0,0,0,0,1,0,0,0,0,0
49:53.0,6.1,2011-06-11 17:49:53 UTC,-73.983079,40.747815,-73.973963,40.761627,1,11,6,2011,5,17,0,1,0,1,0,0,0,0,1,0,0,0,0,0
53:00.0,6.0,2014-12-25 16:53:00 UTC,-73.98232,40.774557,-73.972605,40.791007,2,25,12,2014,3,16,0,1,0,1,0,0,0,0,1,0,0,0,0,0
05:00.0,12.1,2011-11-28 19:05:00 UTC,-73.992997,40.742593,-73.97153,40.782297,1,28,11,2011,0,19,0,1,0,1,0,0,0,0,1,0,0,0,0,0
04:06.0,16.9,2011-07-23 17:04:06 UTC,-73.980393,40.765955,-73.912547,40.761542,1,23,7,2011,5,17,0,1,0,1,0,0,0,0,0,0,0,0,0,0
08:11.0,4.5,2013-04-13 09:08:11 UTC,-73.990145,40.719335,-73.997269,40.725694,1,13,4,2013,5,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0
39:45.0,4.5,2010-01-21 18:39:45 UTC,-73.979201,40.785084,-73.982305,40.774982,1,21,1,2010,3,18,0,1,1,1,0,0,0,0,1,0,0,0,0,0
08:40.0,10.1,2012-06-17 20:08:40 UTC,-74.008916,40.707481,-73.988764,40.734193,1,17,6,2012,6,20,0,1,0,1,0,0,0,0,1,0,0,0,0,0
48:00.0,19.0,2014-11-23 20:48:00 UTC,-74.000423,40.730122,-73.951967,40.781582,1,23,11,2014,6,20,0,1,0,1,0,0,0,0,1,0,0,0,0,0
33:21.0,8.1,2010-12-12 20:33:21 UTC,-73.975451,40.728785,-74.003735,40.723537,1,12,12,2010,6,20,0,1,0,1,0,0,0,0,1,0,0,0,0,0
32:00.0,8.1,2009-09-24 14:32:00 UTC,-73.980462,40.762135,-73.987743,40.743213,5,24,9,2009,3,14,0,0,0,1,0,0,0,0,1,0,0,0,0,0
51:49.0,8.5,2014-04-27 11:51:49 UTC,-73.970704,40.756192,-73.980819,40.767596,1,27,4,2014,6,11,0,0,0,1,0,0,0,0,1,0,0,0,0,0
20:00.0,14.9,2009-03-22 00:20:00 UTC,-73.986885,40.725348,-73.989445,40.666472,1,22,3,2009,6,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
47:00.0,6.9,2010-07-13 02:47:00 UTC,-73.948918,40.803173,-73.940543,40.788892,1,13,7,2010,1,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0
29:00.0,7.7,2010-05-06 13:29:00 UTC,-73.997532,40.744983,-73.989377,40.756617,2,6,5,2010,3,13,0,0,0,1,0,0,0,0,1,0,0,0,0,0
40:25.0,13.0,2015-03-22 18:40:25 UTC,-73.99049377,40.75584793,-73.96017456,40.76291275,3,22,3,2015,6,18,0,1,0,1,0,0,0,0,1,0,0,0,0,0
03:00.0,68.0,2014-08-31 12:03:00 UTC,-73.973597,40.763912,-74.17746,40.695307,1,31,8,2014,6,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19:00.0,8.5,2014-11-09 21:19:00 UTC,-73.991398,40.749942,-74.00157,40.727647,2,9,11,2014,6,21,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32:25.0,30.1,2011-06-24 13:32:25 UTC,-73.862725,40.768848,-73.785941,40.638684,1,24,6,2011,4,13,0,0,0,0,0,0,0,1,0,1,0,0,0,1
50:00.0,56.8,2012-11-12 18:50:00 UTC,-73.787583,40.6418,-73.978893,40.750438,6,12,11,2012,0,18,0,1,0,0,1,0,0,0,1,0,0,0,0,1
48:03.0,14.1,2012-08-15 21:48:03 UTC,-74.005195,40.721454,-73.989397,40.775764,1,15,8,2012,2,21,0,0,0,1,0,0,0,0,1,0,0,0,0,0
48:31.0,15.5,2015-03-27 07:48:31 UTC,-73.98743439,40.76345062,-73.95256042,40.7767334,1,27,3,2015,4,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0
39:58.0,6.5,2011-08-07 18:39:58 UTC,-73.988025,40.722671,-73.979296,40.74213,1,7,8,2011,6,18,0,1,0,1,0,0,0,0,1,0,0,0,0,0
44:00.0,10.9,2009-11-11 23:44:00 UTC,-73.984963,40.758823,-74.005242,40.721013,1,11,11,2009,2,23,0,0,0,1,0,0,0,0,1,0,0,0,0,0
55:46.0,6.1,2011-09-24 19:55:46 UTC,-73.982167,40.740246,-73.994866,40.745464,1,24,9,2011,5,19,0,1,0,1,0,0,0,0,1,0,0,0,0,0
32:00.0,5.0,2013-01-29 15:32:00 UTC,-73.95835,40.775575,-73.961207,40.771792,1,29,1,2013,1,15,0,0,1,1,0,0,0,0,1,0,0,0,0,0
35:00.0,8.1,2012-05-17 19:35:00 UTC,-74.002985,40.723515,-73.998822,40.744547,1,17,5,2012,3,19,0,1,0,1,0,0,0,0,1,0,0,0,0,0
21:10.0,6.0,2015-05-16 22:21:10 UTC,-73.97406006,40.76289749,-73.96899414,40.75211334,1,16,5,2015,5,22,0,0,0,1,0,0,0,0,1,0,0,0,0,0
08:03.0,39.87,2009-11-23 00:08:03 UTC,-73.994517,40.750719,-73.867579,40.689026,1,23,11,2009,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
01:00.0,6.5,2011-09-26 23:01:00 UTC,-73.996888,40.743058,-73.985332,40.763292,5,26,9,2011,0,23,0,0,0,1,0,0,0,0,1,0,0,0,0,0
